board,current_player,all_legal_moves,best_move,best_score,is_maximizing,turn,game_result
00000000000000000000000000000000fbffffffffffffff000000000000000000000000000000000000000000000000fbffffffffffffff030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000fcffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0300000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000fdffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 7), (0, 8)), ((0, 7), (0, 2)), ((0, 7), (1, 7)), ((0, 7), (2, 7)), ((3, 7), (3, 4)), ((3, 7), (4, 7)), ((3, 7), (5, 7)), ((3, 7), (6, 7)), ((3, 7), (7, 7)), ((3, 7), (8, 7)), ((3, 7), (9, 7)), ((3, 7), (2, 7)), ((3, 7), (1, 7)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((7, 0), (7, 1)), ((7, 0), (7, 2)), ((7, 0), (7, 3)), ((7, 0), (7, 4)), ((7, 0), (7, 5)), ((7, 0), (7, 6)), ((7, 0), (7, 7)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 8), (7, 7)), ((7, 8), (7, 6)), ((7, 8), (7, 5)), ((7, 8), (7, 4)), ((7, 8), (7, 3)), ((7, 8), (7, 2)), ((7, 8), (7, 1)), ((7, 8), (8, 8)), ((7, 8), (9, 8)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((8, 4), (7, 2)), ((9, 1), (7, 2)), ((9, 2), (7, 4)), ((9, 6), (7, 4))]","(0, 7),(0, 2)",2389.0,True,21,RED (Minimax)
000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000fbffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000fcffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0300000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 5)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 7), (3, 4)), ((3, 7), (4, 7)), ((3, 7), (5, 7)), ((3, 7), (6, 7)), ((3, 7), (7, 7)), ((3, 7), (8, 7)), ((3, 7), (9, 7)), ((3, 7), (2, 7)), ((3, 7), (1, 7)), ((3, 7), (0, 7)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((7, 0), (7, 1)), ((7, 0), (7, 2)), ((7, 0), (7, 3)), ((7, 0), (7, 4)), ((7, 0), (7, 5)), ((7, 0), (7, 6)), ((7, 0), (7, 7)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 8), (7, 7)), ((7, 8), (7, 6)), ((7, 8), (7, 5)), ((7, 8), (7, 4)), ((7, 8), (7, 3)), ((7, 8), (7, 2)), ((7, 8), (7, 1)), ((7, 8), (8, 8)), ((7, 8), (9, 8)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((8, 4), (7, 2)), ((9, 1), (7, 2)), ((9, 2), (7, 4)), ((9, 6), (7, 4))]","(3, 7),(3, 4)",2486.0,True,23,RED (Minimax)
000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9fffffffffffffffcffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff000000000000000003000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 5)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 4), (3, 5)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (2, 4)), ((3, 4), (1, 4)), ((3, 4), (0, 4)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((7, 0), (7, 1)), ((7, 0), (7, 2)), ((7, 0), (7, 3)), ((7, 0), (7, 4)), ((7, 0), (7, 5)), ((7, 0), (7, 6)), ((7, 0), (7, 7)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 8), (7, 7)), ((7, 8), (7, 6)), ((7, 8), (7, 5)), ((7, 8), (7, 4)), ((7, 8), (7, 3)), ((7, 8), (7, 2)), ((7, 8), (7, 1)), ((7, 8), (8, 8)), ((7, 8), (9, 8)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((8, 4), (7, 2)), ((9, 1), (7, 2)), ((9, 2), (7, 4)), ((9, 6), (7, 4))]","(7, 0),(7, 5)",2850.0,True,25,RED (Minimax)
000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9fffffffffffffffcffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff000000000000000003000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 5)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 4), (3, 5)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (2, 4)), ((3, 4), (1, 4)), ((3, 4), (0, 4)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((7, 5), (7, 6)), ((7, 5), (7, 7)), ((7, 5), (7, 4)), ((7, 5), (7, 3)), ((7, 5), (7, 2)), ((7, 5), (7, 1)), ((7, 5), (7, 0)), ((7, 5), (8, 5)), ((7, 5), (6, 5)), ((7, 5), (5, 5)), ((7, 8), (7, 7)), ((7, 8), (7, 6)), ((7, 8), (8, 8)), ((7, 8), (9, 8)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((8, 4), (7, 2)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 6), (7, 4))]","(7, 5),(5, 5)",3402.0,True,27,RED (Minimax)
000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000fbffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000fcffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff000000000000000003000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 5)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 4), (3, 5)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (2, 4)), ((5, 5), (5, 6)), ((5, 5), (5, 7)), ((5, 5), (5, 8)), ((5, 5), (5, 4)), ((5, 5), (5, 3)), ((5, 5), (5, 2)), ((5, 5), (5, 1)), ((5, 5), (5, 0)), ((5, 5), (6, 5)), ((5, 5), (7, 5)), ((5, 5), (8, 5)), ((5, 5), (4, 5)), ((5, 5), (3, 5)), ((5, 5), (2, 5)), ((5, 5), (1, 5)), ((5, 5), (0, 5)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((7, 8), (7, 7)), ((7, 8), (7, 6)), ((7, 8), (7, 5)), ((7, 8), (7, 4)), ((7, 8), (7, 3)), ((7, 8), (7, 2)), ((7, 8), (7, 1)), ((7, 8), (7, 0)), ((7, 8), (8, 8)), ((7, 8), (9, 8)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((8, 4), (7, 2)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 6), (7, 4))]","(3, 4),(3, 8)",3480.0,True,29,RED (Minimax)
000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000fbffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000fcffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 5)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 8), (3, 7)), ((3, 8), (3, 6)), ((3, 8), (3, 5)), ((3, 8), (3, 4)), ((3, 8), (3, 3)), ((3, 8), (4, 8)), ((3, 8), (5, 8)), ((3, 8), (2, 8)), ((3, 8), (1, 8)), ((3, 8), (0, 8)), ((5, 5), (5, 6)), ((5, 5), (5, 7)), ((5, 5), (5, 8)), ((5, 5), (5, 4)), ((5, 5), (5, 3)), ((5, 5), (5, 2)), ((5, 5), (5, 1)), ((5, 5), (5, 0)), ((5, 5), (6, 5)), ((5, 5), (7, 5)), ((5, 5), (8, 5)), ((5, 5), (4, 5)), ((5, 5), (3, 5)), ((5, 5), (2, 5)), ((5, 5), (1, 5)), ((5, 5), (0, 5)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((7, 8), (7, 7)), ((7, 8), (7, 6)), ((7, 8), (7, 5)), ((7, 8), (7, 4)), ((7, 8), (7, 3)), ((7, 8), (7, 2)), ((7, 8), (7, 1)), ((7, 8), (7, 0)), ((7, 8), (8, 8)), ((7, 8), (9, 8)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((8, 4), (7, 2)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 6), (7, 4))]","(5, 5),(5, 4)",3498.0,True,31,RED (Minimax)
000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9fffffffffffffffcffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 5)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 8), (3, 7)), ((3, 8), (3, 6)), ((3, 8), (3, 5)), ((3, 8), (3, 4)), ((3, 8), (3, 3)), ((3, 8), (4, 8)), ((3, 8), (5, 8)), ((3, 8), (2, 8)), ((3, 8), (1, 8)), ((3, 8), (0, 8)), ((5, 4), (5, 5)), ((5, 4), (5, 6)), ((5, 4), (5, 7)), ((5, 4), (5, 8)), ((5, 4), (5, 3)), ((5, 4), (5, 2)), ((5, 4), (5, 1)), ((5, 4), (5, 0)), ((5, 4), (4, 4)), ((5, 4), (3, 4)), ((5, 4), (2, 4)), ((5, 4), (1, 4)), ((5, 4), (0, 4)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((7, 8), (7, 7)), ((7, 8), (7, 6)), ((7, 8), (7, 5)), ((7, 8), (7, 4)), ((7, 8), (7, 3)), ((7, 8), (7, 2)), ((7, 8), (7, 1)), ((7, 8), (7, 0)), ((7, 8), (8, 8)), ((7, 8), (9, 8)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((8, 4), (7, 2)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 6), (7, 4))]","(7, 8),(7, 5)",3502.0,True,33,RED (Minimax)
000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9fffffffffffffffcffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 5)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 8), (3, 7)), ((3, 8), (3, 6)), ((3, 8), (3, 5)), ((3, 8), (3, 4)), ((3, 8), (3, 3)), ((3, 8), (4, 8)), ((3, 8), (5, 8)), ((3, 8), (2, 8)), ((3, 8), (1, 8)), ((3, 8), (0, 8)), ((5, 4), (5, 5)), ((5, 4), (5, 6)), ((5, 4), (5, 7)), ((5, 4), (5, 8)), ((5, 4), (5, 3)), ((5, 4), (5, 2)), ((5, 4), (5, 1)), ((5, 4), (5, 0)), ((5, 4), (4, 4)), ((5, 4), (3, 4)), ((5, 4), (2, 4)), ((5, 4), (1, 4)), ((5, 4), (0, 4)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 5), (7, 6)), ((7, 5), (7, 7)), ((7, 5), (7, 8)), ((7, 5), (7, 4)), ((7, 5), (7, 3)), ((7, 5), (7, 2)), ((7, 5), (7, 1)), ((7, 5), (7, 0)), ((7, 5), (8, 5)), ((7, 5), (6, 5)), ((7, 5), (5, 5)), ((7, 5), (4, 5)), ((7, 5), (3, 5)), ((7, 5), (2, 5)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((8, 4), (7, 2)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(7, 5),(3, 5)",3505.0,True,35,RED (Minimax)
000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9fffffffffffffffcffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 5)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((0, 2), (2, 2)), ((0, 2), (3, 2)), ((3, 5), (3, 6)), ((3, 5), (3, 7)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 2)), ((3, 5), (3, 1)), ((3, 5), (3, 0)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 8), (3, 7)), ((3, 8), (3, 6)), ((3, 8), (4, 8)), ((3, 8), (5, 8)), ((3, 8), (2, 8)), ((3, 8), (1, 8)), ((3, 8), (0, 8)), ((5, 4), (5, 5)), ((5, 4), (5, 6)), ((5, 4), (5, 7)), ((5, 4), (5, 8)), ((5, 4), (5, 3)), ((5, 4), (5, 2)), ((5, 4), (5, 1)), ((5, 4), (5, 0)), ((5, 4), (4, 4)), ((5, 4), (3, 4)), ((5, 4), (2, 4)), ((5, 4), (1, 4)), ((5, 4), (0, 4)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((8, 4), (7, 2)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(9, 1),(7, 2)",3513.0,True,37,RED (Minimax)
00000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f9fffffffffffffffcffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff00000000000000000000000000000000fbffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 5)), ((0, 2), (0, 6)), ((0, 2), (0, 7)), ((0, 2), (0, 8)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((0, 2), (2, 2)), ((0, 2), (3, 2)), ((3, 5), (3, 6)), ((3, 5), (3, 7)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 2)), ((3, 5), (3, 1)), ((3, 5), (3, 0)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 8), (3, 7)), ((3, 8), (3, 6)), ((3, 8), (4, 8)), ((3, 8), (5, 8)), ((5, 4), (5, 5)), ((5, 4), (5, 6)), ((5, 4), (5, 7)), ((5, 4), (5, 8)), ((5, 4), (5, 3)), ((5, 4), (5, 2)), ((5, 4), (5, 1)), ((5, 4), (5, 0)), ((5, 4), (4, 4)), ((5, 4), (3, 4)), ((5, 4), (2, 4)), ((5, 4), (1, 4)), ((5, 4), (0, 4)), ((6, 0), (7, 0)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 2), (9, 1)), ((7, 2), (8, 0)), ((8, 4), (6, 5)), ((8, 4), (6, 3)), ((8, 4), (7, 6)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(8, 4),(6, 5)",3530.0,True,39,RED (Minimax)
